ID,X,Y,H,Sal
38219,351039.431,6034115.545,0.5291550772231912,47.34451420836813
38220,351002.40075000003,6034093.0649999995,0.5291588002674591,47.35506138083892
38221,350945.757,6034103.8133333335,0.5291700621545014,47.386583547008414
38222,350893.769,6034075.725,0.5291755445470282,47.4021321770624
38223,350834.13175,6034058.74,0.5291836567156609,47.42504691986878
38224,349352.59975,6033123.279999999,0.5292670587993276,47.64004404398541
38225,349321.62425,6033082.7425,0.5292641793290855,47.62997602848402
38226,349290.64075,6033042.1975,0.5292612221804058,47.61963080409027
38227,349259.6295,6033001.66,0.5292581769324376,47.608985674759396
38228,349228.5715,6032961.3075,0.5292550689579325,47.59812870695586
38229,349197.35825,6032921.6125,0.5292520159989268,47.587397426452156
38230,349023.15650000004,6032792.065,0.529249700623984,47.57205471266342
38231,349134.054,6032846.220000001,0.5292464381247884,47.56741565856315
38232,349102.28275,6032810.3475,0.5292438616036671,47.55802984032287
38233,349165.83875,6032883.175,0.5292491198497253,47.577103733879824
38234,349427.43525,6033149.075,0.5292618395525641,47.62698946159563
38235,349574.50875,6033198.6125,0.5292507989293844,47.59882166342453
38236,349501.32149999996,6033174.1475,0.5292564212369713,47.61325366685717
38237,349699.85575,6033291.9625,0.5292489101185154,47.59729505363324
38238,349669.738,6033254.425,0.5292470291901126,47.59066561278373
38239,349640.78525,6033215.3925,0.5292446762648125,47.58261913507355
38240,349756.016,6033292.655,0.5292413137613939,47.57622005487116
38241,349812.26975,6033296.9475,0.5292341889725833,47.55660552007678
38242,349842.01399999997,6033336.6125,0.5292362314972785,47.56357004213393
38243,350275.51525,6033409.4275,0.5291838839687324,47.42057540768872
38244,350221.78125,6033409.73,0.5291920735083863,47.44314959399148
38245,350162.96425,6033403.3975,0.5291999534293735,47.46477044655643
38246,350095.93975,6033386.285,0.5292073058224737,47.48470679611064
38247,350023.89075,6033362.605,0.529214235216301,47.5032902230738
38248,349957.37075,6033346.1725,0.5292213274056193,47.52248005097891
38249,349898.54075,6033339.865,0.5292287542301798,47.54289507137758
38250,350356.51325,6033444.8975,0.5291767594634315,47.40162928297912
38251,350326.55700000003,6033405.6725,0.5291755222269884,47.39751658518901
38252,350416.44775,6033523.3525,0.529178964389877,47.4089769295315
38253,350386.47625,6033484.125,0.5291779018271703,47.40543939934955
38254,350425.51125,6033605.8025,0.5291894739173921,47.439243914880386
38255,350455.537,6033645.0825,0.5291903417762066,47.442131029872904
38256,350485.56775,6033684.3774999995,0.5291911145459705,47.444713756016235
38257,350515.6745,6033723.845,0.5291918209797167,47.44705951026047
38258,350547.02025,6033762.4125,0.5291921255479711,47.44821705116986
38259,350811.7515,6034018.3975,0.5291823036816831,47.4213248143684
38260,350744.0205,6034004.41,0.5291919978668415,47.44867657314378
38261,350582.0223333333,6033819.833333333,0.5291943125181671,47.45473432212911
38262,350577.874,6033788.37,0.5291906829610763,47.444359010032024
38263,350673.658,6033937.91,0.5291950685613026,47.45730624304751
38264,350652.83499999996,6033899.4425,0.5291934222615217,47.45256313502187
38265,350625.98975,6033863.225,0.529192984676006,47.45121308366252
38266,350610.6236666667,6033830.69,0.5291911077557204,47.44578902487472
38267,350725.719,6033965.37,0.5291899731091212,47.442968209374456
38268,351066.2405,6034075,0.5291452795294559,47.317448686967225
38269,351030.632,6034065.41,0.5291503586042084,47.331652156114465
38270,350965.6495,6034069.445,0.5291622559076661,47.36486598722098
38271,350930.19075,6034041.4875,0.5291648852732961,47.372349184787666
38272,350872.9395,6034034.3925,0.5291738715799126,47.397575943243034
38273,349396.74175,6033108.89,0.5292591149734621,47.61748971971475
38274,349366.04025,6033068.6925,0.5292562907072792,47.60765869304478
38275,349335.3275,6033028.484999999,0.5292533863581339,47.59754624925273
38276,349304.606,6032988.2675,0.5292503998488426,47.587148180694335
38277,349273.8645,6032948.0625,0.5292473224303703,47.576443865416664
38278,349243.08875,6032908.04,0.5292441958377523,47.565565975690184
38279,349070.93675,6032774.8025,0.5292412020749474,47.54838585287572
38280,349180.98975,6032830.4825,0.5292381700383415,47.54439587996205
38281,349149.60425,6032793.702500001,0.5292354362251881,47.534591093200575
38282,349212.18325,6032868.6575,0.5292411017544758,47.55475651170753
38283,349470.89575,6033134.297499999,0.5292538288552421,47.60424949389325
38284,349611.96575,6033176.425,0.5292422340359503,47.5742765962919
38285,349544.32474999997,6033159.0725,0.529248350335615,47.5903404669579
38286,349724.477,6033253.6475,0.5292394612219196,47.56968193042376
38287,349694.526,6033229.883333333,0.5292397499112623,47.56958617988342
38288,349678.11925,6033194.4275,0.5292362802755431,47.55862981830028
38289,349782.67275,6033256.895,0.5292319739473655,47.54910174912301
38290,349838.76675,6033261.1475,0.5292248472593009,47.52957462588813
38291,349868.51675,6033300.547499999,0.5292268692365186,47.536450398308595
38292,350296.60625,6033366.4475,0.5291742073342496,47.393135943013604
38293,350245.53250000003,6033370.155,0.5291825158056195,47.41599947047174
38294,350191.72725,6033370.36,0.529190640318138,47.43834026141215
38295,350132.86525000003,6033363.96,0.5291984368028408,47.45966982978597
38296,350065.8505,6033346.8575,0.5292056975830116,47.479269786945764
38297,349993.84375,6033323.2,0.5292125153990049,47.497453766168974
38298,349927.34,6033306.765,0.5292195005576076,47.51626869109323
38299,350378.14575,6033402.6925,0.5291671313594808,47.37445613554405
38300,350348.1645,6033363.4375,0.5291658693893431,47.37026732811371
38301,350438.13425,6033481.205,0.5291694019157118,47.381989530407616
38302,350408.135,6033441.949999999,0.5291683118010689,47.37836940559178
38303,350446.43475,6033562.5825,0.5291799498079652,47.412245692214356
38304,350476.44775,6033601.8149999995,0.5291808408961266,47.41521214297375
38305,350506.485,6033641.077500001,0.5291816497048787,47.41789756030696
38306,350536.415,6033680.3275,0.5291823841987237,47.42033350741757
38307,350567.01,6033716.5225,0.5291825069641347,47.420988025642046
38308,350852.89975,6033991.5975,0.5291718128720936,47.391892270643176
38309,350787.3415,6033981.2675,0.5291816431265822,47.419510918411866
38310,350610.92075,6033772.487500001,0.5291831016339471,47.42304156986751
38311,350594.71633333334,6033738.043333334,0.529180998900897,47.41694083527175
38312,350640.49175,6033808.485,0.5291831771937412,47.42344996746908
38313,350714.591,6033921.375,0.5291860375202543,47.43184103813663
38314,350696.814,6033879.2325,0.5291833987489719,47.42433722632808
38315,350669.3935,6033842.615,0.5291830308597926,47.4231921974026
38316,350767.54825,6033942.9375,0.5291799806220423,47.414845978626545
38317,351090.452,6034033.625,0.5291358025233146,47.291381441553924
38318,351041.49775,6034031.0475,0.5291441139664312,47.31445520392085
38319,350994.49950000003,6034027.1175,0.5291518573371932,47.33601643496634
38320,350959.5493333333,6034014.5633333335,0.529156351335515,47.34859755070228
38321,350904.572,6034014.256666667,0.5291658418298811,47.37511444146871
38322,349440.465,6033094.4425,0.5292511627064174,47.59498007904423
38323,349410.028,6033054.58,0.529248403223871,47.58540150093091
38324,349379.58525,6033014.71,0.529245549918691,47.575514305639345
38325,349349.135,6032974.835,0.5292426236100279,47.5653675823238
38326,349318.67925,6032934.952500001,0.529239597922631,47.5548935335541
